timestamp,phone_accel_x,phone_accel_y,phone_accel_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,watch_accel_x,watch_accel_y,watch_accel_z,watch_gyro_x,watch_gyro_y,watch_gyro_z
1764809267.019499,-0.110285252058506,0.1597036552220583,0.6432230849802494,0.3513418436050415,-0.04678245261311531,0.3952663242816925,,,,,,
1764809267.02029,,,,,,,0.06173288822174072,0.03491349518299103,-0.12132719159126282,0.02940574660897255,0.29828691482543945,-0.4714820683002472
1764809267.029551,-0.03691752576977014,0.24537819763720034,0.6077610187157988,0.3378968834877014,-0.06353692710399628,0.4210992455482483,,,,,,
1764809267.03032,,,,,,,0.056942641735076904,0.023248374462127686,-0.10323573648929596,0.021154038608074188,0.2727394700050354,-0.488894522190094
1764809267.039603,-0.03504764024466276,0.24279461088478563,0.5948769872233272,0.3392021358013153,-0.0738193690776825,0.4398898780345917,,,,,,
1764809267.04035,,,,,,,0.04649794101715088,0.010093361139297485,-0.08139687776565552,-0.012664644047617912,0.2358086109161377,-0.5062253475189209
1764809267.049655,-0.05041384394168853,0.172285488897562,0.6326601899117231,0.36257296800613403,-0.038881100714206696,0.44239485263824463,,,,,,
1764809267.050381,,,,,,,0.017806291580200195,-0.0015867054462432861,-0.07265579700469971,-0.029374491423368454,0.19735628366470337,-0.5272132754325867
1764809267.059708,-0.19285043028146026,-0.006735445734858512,0.6853706203579902,0.37899601459503174,0.0201774463057518,0.43174099922180176,,,,,,
1764809267.060411,,,,,,,-0.019332408905029297,0.0022356808185577393,-0.07691043615341187,-0.019262999296188354,0.2092968374490738,-0.5432300567626953
1764809267.069759,-0.43116088148951526,-0.20132512089908122,0.706290951050818,0.3663840889930725,0.0677361711859703,0.4257206618785858,,,,,,
1764809267.070441,,,,,,,-0.0316469669342041,0.009123384952545166,-0.08738289773464203,0.031331006437540054,0.27346837520599365,-0.5391796231269836
1764809267.079812,-0.5456389090627431,-0.3045131081730127,0.6839514012098312,0.3418746590614319,0.11527208983898163,0.42760977149009705,,,,,,
