timestamp,phone_accel_x,phone_accel_y,phone_accel_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,watch_accel_x,watch_accel_y,watch_accel_z,watch_gyro_x,watch_gyro_y,watch_gyro_z
1764808545.027865,3.245114432631433,1.105392852717638,-2.1465561021089554,-1.0391995906829834,0.6229456067085266,-2.7756550312042236,,,,,,
1764808545.028786,,,,,,,0.09879404306411743,0.5812221169471741,0.2624897360801697,-0.7641887068748474,-0.45739737153053284,2.961965560913086
1764808545.037918,4.238084729000926,0.9394617012828588,-1.8835504778444765,-0.9585768580436707,0.5623555183410645,-2.7182183265686035,,,,,,
1764808545.038816,,,,,,,0.042749106884002686,0.6033062934875488,0.25005340576171875,-0.7720173597335815,-0.30790165066719055,2.8378050327301025
1764808545.04797,5.097521876454353,1.1520762779593468,-1.8431302046507596,-0.9060346484184265,0.4194757044315338,-2.6217706203460693,,,,,,
1764808545.048846,,,,,,,0.027320146560668945,0.6577109098434448,0.2193017601966858,-0.7856204509735107,-0.2253955751657486,2.6797337532043457
1764808545.058022,5.712741686743498,1.3182166882306336,-2.0581354758560657,-0.848625659942627,0.21428368985652924,-2.469059705734253,,,,,,
1764808545.058876,,,,,,,0.05231750011444092,0.7090755701065063,0.17478539049625397,-0.7587561011314392,-0.2386557161808014,2.4930527210235596
1764808545.068074,6.092755733841657,1.1531675803273915,-2.1930653398275375,-0.7610755562782288,-0.0051916674710810184,-2.2803409099578857,,,,,,
1764808545.068906,,,,,,,0.08103346824645996,0.7209113836288452,0.11873358488082886,-0.7068867683410645,-0.3050805628299713,2.324582815170288
1764808545.078125,6.246722306716442,0.8781763347148894,-2.044311533164978,-0.6681019067764282,-0.1726166158914566,-2.08502197265625,,,,,,
1764808545.078936,,,,,,,0.08358198404312134,0.7337185144424438,0.08461092412471771,-0.6831920742988586,-0.3534552752971649,2.183156967163086
1764808545.088177,6.201675542765855,0.39216333457529545,-1.6993854583218693,-0.5763334631919861,-0.27824196219444275,-1.8978209495544434,,,,,,
1764808545.088967,,,,,,,0.05372464656829834,0.7676866054534912,0.06730936467647552,-0.6679560542106628,-0.3807063400745392,1.9963761568069458
1764808545.098231,6.10735416803658,-0.17329612724483012,-1.3648229565829038,-0.5217647552490234,-0.35602596402168274,-1.7174842357635498,,,,,,
1764808545.098997,,,,,,,-0.001668691635131836,0.8203725814819336,0.03847670555114746,-0.6776345372200012,-0.3673575222492218,1.8114224672317505
